EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
53.55,0.725,9,3206,645.7369422912598,115184,0.0,1.1654356,0.7454981505870819,0.0012148204,0.015830023,0.015830023
42.25,0.475,18,3224,648.7057645320892,115706,0.0,1.1433594,0.7102791666984558,0.00045732103,0.0112520605,0.0112520605
44.65,0.525,8,3232,651.6302309036255,116206,0.0,1.1481698,-0.06234145164489746,0.00033062257,0.008454111,0.008454111
38.85,0.4,13,3245,654.4517612457275,116715,0.0,1.1662815,0.41152483224868774,0.00093469745,0.017834445,0.017834445
37.35,0.375,20,3265,657.2896852493286,117221,0.0,1.1348975,0.4665864109992981,0.0011056385,0.017111138,0.017111138
31.225,0.225,16,3281,660.0952987670898,117751,0.0,1.1630439,0.5416885018348694,0.001278178,0.0176058,0.0176058
33.9,0.3,13,3294,662.9200882911682,118270,0.0,1.1579089,0.6142178475856781,0.0012652341,0.01979794,0.01979794
38.575,0.4,9,3303,665.743702173233,118718,0.0,1.165349,0.4465782046318054,0.0013168273,0.020153329,0.020153329
40.575,0.45,13,3316,668.5513072013855,119261,0.0,1.1556084,0.813007116317749,0.0013942481,0.018014694,0.018014694
43.6,0.5,13,3329,671.3923835754395,119796,0.0,1.1614871,0.41071516275405884,0.0013490599,0.017151423,0.017151423
44.1,0.5,10,3339,674.3699750900269,120243,0.0,1.1426897,0.7423498332500458,0.00031204327,0.0038983375,0.0038983375
43.325,0.475,12,3351,677.1870684623718,120806,0.0,1.1507607,0.68014857172966,0.0009508491,0.016221838,0.016221838
39.8,0.425,15,3366,680.1909856796265,121323,0.0,1.131353,0.36113792657852173,0.00016777076,0.0030067796,0.0030067796
41.6,0.475,10,3376,683.0027093887329,121842,0.0,1.1538377,0.562868058681488,0.0014536399,0.0098308865,0.0098308865
40.375,0.45,14,3390,685.8453361988068,122323,0.0,1.1367216,0.695904940366745,0.0009045843,0.012389527,0.012389527
41.6,0.475,10,3400,688.761004447937,122824,0.0,1.123498,0.6276719868183136,0.0005491211,0.0049814023,0.0049814023
40.275,0.45,11,3411,691.971031665802,123344,0.0,1.1500918,0.6140728294849396,0.00041152243,0.00086377375,0.00086377375
43.825,0.525,14,3425,694.7987656593323,123842,0.0,1.127898,0.5577853322029114,0.0009609398,0.010660862,0.010660862
41.775,0.475,12,3437,697.7246210575104,124355,0.0,1.1397572,0.7908150255680084,0.00033511582,0.0072699874,0.0072699874
32.175,0.25,19,3456,700.5760185718536,124924,0.0,1.155967,0.8348231464624405,0.0012628031,0.0124131255,0.0124131255
35.925,0.325,13,3469,703.387895822525,125440,0.0,1.1304541,0.8043312281370163,0.0009242902,0.013627851,0.013627851
36.5,0.325,10,3479,706.2843458652496,125932,0.0,1.1287501,0.463988721370697,0.0003281619,0.006910302,0.006910302
38.9,0.375,16,3495,709.1378571987152,126457,0.0,1.1734364,0.6966592073440552,0.0014913895,0.018876437,0.018876437
29.8,0.2,20,3515,712.0864617824554,126961,0.0,1.1412834,-0.010324716567993164,0.00034957667,0.008342703,0.008342703
26.875,0.125,18,3533,714.9263591766357,127486,0.0,1.1606159,0.7272180020809174,0.0013738121,0.012703124,0.012703124
32.525,0.25,11,3544,717.7031722068787,127987,0.0,1.1300201,0.38920801877975464,0.0008523131,0.011703578,0.011703578
38.225,0.375,11,3555,720.5014746189117,128490,0.0,1.1231736,0.6405290365219116,0.0011910738,0.013032293,0.013032293
40.8,0.45,15,3570,723.4067983627319,128976,0.0,1.1131537,0.4821557402610779,0.00039026732,0.0053991056,0.0053991056
36.65,0.35,15,3585,726.3112120628357,129528,0.0,1.0906358,0.6618044078350067,0.00035879845,0.0049991976,0.0049991976
38.425,0.4,9,3594,729.1749897003174,130004,0.0,1.0737334,0.660614550113678,0.0004237202,0.008100817,0.008100817
38.9,0.4,15,3609,731.9829769134521,130511,0.0,1.1040835,0.7745301723480225,0.0011649276,0.012811942,0.012811942
38.475,0.4,16,3625,734.8433012962341,131067,0.0,1.1127884,0.6573987603187561,0.0010251233,0.013264044,0.013264044
35.925,0.35,11,3636,737.6624639034271,131538,0.0,1.1039741,0.7878557741641998,0.0010669588,0.014312705,0.014312705
41.575,0.475,11,3647,740.5053129196167,132082,0.0,1.0584065,0.552573561668396,0.0010189426,0.013361618,0.013361618
41.65,0.475,13,3660,743.3232932090759,132596,0.0,1.1399949,0.39513248205184937,0.0010540208,0.014938035,0.014938035
45.0,0.525,9,3669,746.1224038600922,133110,0.0,1.1164333,0.5108830332756042,0.0011446262,0.014151996,0.014151996
40.9,0.45,15,3684,748.9772729873657,133576,0.0,1.1122866,0.5363786518573761,0.0008689249,0.015002556,0.015002556
40.975,0.45,11,3695,751.8160030841827,134044,0.0,1.1317668,0.5745820701122284,0.0008858263,0.010987253,0.010987253
49.325,0.625,6,3701,754.6932060718536,134592,0.0,1.0719488,0.44819551706314087,0.00047127035,0.0059979735,0.0059979735
45.2,0.525,18,3719,757.5285885334015,135166,0.0,1.1252398,0.6736766993999481,0.0009921668,0.010936078,0.010936078
31.55,0.225,21,3740,760.4252195358276,135667,0.0,1.1631362,0.45909374952316284,0.0014491801,0.028812317,0.028812317
30.775,0.225,13,3753,763.2335722446442,136188,0.0,1.0897377,0.6827661395072937,0.0009170139,0.015544676,0.015544676
34.725,0.325,10,3763,766.0519421100616,136645,0.0,1.0860786,0.7421898543834686,0.000991343,0.013836451,0.013836451
39.575,0.45,16,3779,768.8975050449371,137199,0.0,1.1165128,0.4399835467338562,0.00096275023,0.01435204,0.01435204
37.875,0.4,15,3794,771.8164117336273,137726,0.0,1.1152058,0.7336170971393585,0.00034737776,0.009457763,0.009457763
30.175,0.2,19,3813,774.654509305954,138224,0.0,1.1426566,0.851673036813736,0.0010986292,0.014855703,0.014855703
32.725,0.275,14,3827,777.4777138233185,138734,0.0,1.1314967,0.6818214654922485,0.0013089941,0.022305712,0.022305712
31.55,0.225,16,3843,780.3368134498596,139260,0.0,1.1100924,0.7041114568710327,0.0010090731,0.017124292,0.017124292
35.3,0.325,13,3856,783.1906175613403,139703,0.0,1.1292402,0.6343085467815399,0.0011194196,0.020154573,0.020154573
32.85,0.275,14,3870,786.0355114936829,140210,0.0,1.1403924,0.7864520698785782,0.001213277,0.020941311,0.020941311
39.15,0.425,10,3880,788.960104227066,140759,0.0,1.1200433,0.49387580156326294,0.00030103422,0.008892365,0.008892365
35.45,0.325,17,3897,791.8075106143951,141217,0.0,1.1340668,0.32396864891052246,0.00094509765,0.017644998,0.017644998
36.9,0.35,14,3911,794.73916888237,141784,0.0,1.0941129,0.5250348150730133,0.00043860616,0.007013625,0.007013625
30.65,0.2,19,3930,797.634181022644,142286,0.0,1.1368604,0.3653537631034851,0.0010701537,0.015159741,0.015159741
30.45,0.2,15,3945,800.5906374454498,142815,0.0,1.0867832,0.629702091217041,0.0002947805,0.0067362837,0.0067362837
34.825,0.3,10,3955,803.4074006080627,143340,0.0,1.0484827,0.5335945785045624,0.0011152523,0.012492472,0.012492472
37.8,0.375,16,3971,806.2559487819672,143849,0.0,1.0761819,0.5746096670627594,0.0010517889,0.021601979,0.021601979
38.5,0.4,14,3985,809.0727603435516,144355,0.0,1.0714909,0.8323280811309814,0.0012931451,0.016888035,0.016888035
42.975,0.5,7,3992,811.8467683792114,144860,0.0,1.0609853,0.7439317405223846,0.00096270244,0.01620881,0.01620881
45.75,0.55,8,4000,814.6680364608765,145357,0.0,1.0593942,0.4307640790939331,0.0011920192,0.01715424,0.01715424
51.275,0.675,11,4011,817.4698238372803,145900,0.0,1.0617146,0.750312328338623,0.001331066,0.018202145,0.018202145
53.15,0.7,9,4020,820.3684842586517,146370,0.0,1.0697304,0.6271040141582489,0.00036467804,0.010716621,0.010716621
44.975,0.525,15,4035,823.5116379261017,146922,0.0,1.0534135,0.6628462076187134,0.0008618515,0.004139879,0.004139879
43.1,0.5,11,4046,826.4601650238037,147440,0.0,1.0382769,0.7373444736003876,0.0005557961,0.013583776,0.013583776
48.275,0.6,8,4054,829.270806312561,147898,0.0,1.0546553,0.6837494969367981,0.00087025564,0.01054931,0.01054931
43.55,0.5,13,4067,832.1193742752075,148439,0.0,1.0773568,0.7733502835035324,0.0010411866,0.017267767,0.017267767
49.8,0.65,8,4075,834.9128561019897,148914,0.0,1.0554183,0.7041105329990387,0.0010207843,0.015948024,0.015948024
49.2,0.625,13,4088,837.8218615055084,149452,0.0,1.0512123,0.7930081486701965,0.00065239455,0.008223342,0.008223342
48.025,0.625,10,4098,840.6319642066956,150011,0.0,1.104385,0.37820976972579956,0.0010857984,0.015771246,0.015771246
45.875,0.55,13,4111,843.4603791236877,150517,0.0,1.1267858,0.5298044085502625,0.0010433448,0.01604988,0.01604988
42.7,0.5,13,4124,846.263697385788,150997,0.0,1.112556,0.8012698292732239,0.0012351184,0.016980488,0.016980488
38.5,0.4,14,4138,849.0673677921295,151551,0.0,1.0814407,0.8990252465009689,0.0013546248,0.015997699,0.015997699
38.725,0.425,12,4150,851.8576130867004,152043,0.0,1.1126995,0.4813846945762634,0.00099723,0.01930633,0.01930633
38.425,0.425,14,4164,854.7497799396515,152534,0.0,1.0922778,0.6126843988895416,0.00040755083,0.0087201465,0.0087201465
40.525,0.5,12,4176,857.6502802371979,153055,0.0,1.1096058,0.809108555316925,0.00056098035,0.013080145,0.013080145
34.85,0.35,15,4191,860.4624383449554,153535,0.0,1.1055746,0.5327388644218445,0.0011304182,0.015890615,0.015890615
36.55,0.375,14,4205,863.3618214130402,154094,0.0,1.08443,0.5239410400390625,0.00043622445,0.010202016,0.010202016
38.9,0.425,10,4215,866.3213930130005,154560,0.0,1.0936937,0.5991012752056122,0.00030932057,0.009772589,0.009772589
35.5,0.325,20,4235,869.2922639846802,155120,0.0,1.1048509,0.5342832803726196,0.00038250652,0.010937795,0.010937795
38.225,0.4,10,4245,872.0726265907288,155623,0.0,1.1216612,0.21172142028808594,0.0014660365,0.020051757,0.020051757
36.5,0.35,12,4257,875.1580519676208,156139,0.0,1.0980144,0.6559595167636871,0.00032666596,0.0021806937,0.0021806937
40.95,0.45,11,4268,877.9437291622162,156605,0.0,1.1196972,0.39348703622817993,0.0014309036,0.018947314,0.018947314
44.3,0.525,11,4279,880.9265005588531,157164,0.0,1.1357499,-0.007628083229064941,0.00040876504,0.0038145236,0.0038145236
42.425,0.525,14,4293,883.857319355011,157671,0.0,1.1253245,0.1514604091644287,0.00039239042,0.0077478443,0.0077478443
39.1,0.475,15,4308,886.8076138496399,158169,0.0,1.0961516,0.2563543915748596,0.0006795962,0.009808502,0.009808502
30.7,0.25,19,4327,889.6602439880371,158710,0.0,1.1281532,0.07146215438842773,0.0013690584,0.015345534,0.015345534
28.95,0.175,16,4343,892.5005702972412,159218,0.0,1.1233556,0.11923795938491821,0.0009131151,0.010839404,0.010839404
34.3,0.325,12,4355,895.4182980060577,159740,0.0,1.1384401,0.36202359199523926,0.0004064635,0.011421147,0.011421147
30.9,0.225,21,4376,898.3879442214966,160253,0.0,1.1333673,0.053845107555389404,0.0009915874,0.0114856195,0.0114856195
28.3,0.15,15,4391,901.2169795036316,160708,0.0,1.1151371,0.6351315081119537,0.0012608336,0.019255653,0.019255653
31.575,0.225,13,4404,904.0152244567871,161248,0.0,1.1332672,0.2819977402687073,0.0010189881,0.011667594,0.011667594
33.525,0.25,17,4421,906.8552234172821,161778,0.0,1.1447508,0.3047795295715332,0.001422002,0.020492807,0.020492807
34.775,0.3,16,4437,909.6928479671478,162281,0.0,1.113197,0.6259275674819946,0.0010549815,0.0136581715,0.0136581715
33.55,0.275,14,4451,912.4985980987549,162797,0.0,1.1369431,0.2892983555793762,0.0012711803,0.017293692,0.017293692
34.55,0.325,15,4466,915.3098146915436,163317,0.0,1.1712716,0.1285022497177124,0.001173377,0.017755546,0.017755546
36.225,0.35,13,4479,918.1649734973907,163822,0.0,1.1152272,0.6941719055175781,0.001228388,0.01690812,0.01690812
36.25,0.375,16,4495,921.3491263389587,164339,0.0,1.1119772,0.4841195344924927,0.0007038964,0.0038608462,0.0038608462
38.475,0.4,9,4504,924.2467086315155,164810,0.0,1.0703514,0.671658456325531,0.0003300879,0.007965164,0.007965164
38.175,0.425,15,4519,927.1034333705902,165349,0.0,1.0963897,0.625904768705368,0.001347024,0.017949477,0.017949477
41.6,0.5,12,4531,929.9559257030487,165888,0.0,1.1014378,0.6538754105567932,0.001031518,0.015203821,0.015203821
42.525,0.5,8,4539,932.77232837677,166354,0.0,1.0914965,0.5697091519832611,0.001338715,0.017404696,0.017404696
43.375,0.525,13,4552,935.6259801387787,166903,0.0,1.1197436,0.48175758123397827,0.0011422767,0.012939345,0.012939345
42.775,0.5,14,4566,938.427050113678,167391,0.0,1.1293781,0.789860725402832,0.0010116129,0.017338542,0.017338542
36.775,0.4,15,4581,941.3777403831482,167919,0.0,1.1286337,0.8482777923345566,0.0006111931,0.01100127,0.01100127
36.55,0.375,14,4595,944.1908106803894,168430,0.0,1.1541586,0.21728885173797607,0.00096564647,0.017761378,0.017761378
36.475,0.375,13,4608,947.0135180950165,168943,0.0,1.1417848,0.6559660732746124,0.0011078,0.018047608,0.018047608
45.025,0.6,8,4616,949.79354596138,169461,0.0,1.1088221,0.38203394412994385,0.0011305489,0.014254692,0.014254692
43.625,0.55,12,4628,952.5964214801788,169975,0.0,1.1414251,0.7088806331157684,0.0011634927,0.0152106,0.0152106
44.95,0.575,13,4641,955.3938195705414,170392,0.0,1.1118363,0.6619000732898712,0.0010454305,0.018866377,0.018866377
38.4,0.4,15,4656,958.1907031536102,170997,0.0,1.1114564,0.6119338870048523,0.0012219073,0.018200886,0.018200886
33.175,0.275,18,4674,961.0006306171417,171511,0.0,1.1441858,0.3156082034111023,0.0009856692,0.017366257,0.017366257
32.15,0.275,14,4688,963.8399858474731,171986,0.0,1.133512,0.39927375316619873,0.0011589307,0.018911878,0.018911878
33.325,0.275,15,4703,966.6547315120697,172516,0.0,1.1427395,0.2707589864730835,0.0013004581,0.017061273,0.017061273
37.525,0.4,11,4714,969.5434415340424,173012,0.0,1.1086817,0.7150129079818726,0.0004380556,0.01053653,0.01053653
39.6,0.425,13,4727,972.3762633800507,173549,0.0,1.109962,0.7291866838932037,0.0012237299,0.0188652,0.0188652
39.85,0.45,11,4738,975.2970678806305,173997,0.0,1.108984,0.7115221321582794,0.0003599729,0.01035339,0.01035339
46.3,0.6,10,4748,978.1013686656952,174582,0.0,1.1208501,0.5692766010761261,0.0011482276,0.018617742,0.018617742
45.7,0.575,12,4760,980.9400370121002,175095,0.0,1.119299,0.6481166481971741,0.0014477102,0.017440278,0.017440278
42.725,0.525,13,4773,983.86851978302,175566,0.0,1.1212771,0.6258255243301392,0.00036337113,0.009600075,0.009600075
35.8,0.375,18,4791,986.804083108902,176125,0.0,1.0685494,0.6145424842834473,0.00040784155,0.010121035,0.010121035
33.325,0.325,14,4805,989.6327557563782,176616,0.0,1.1374733,0.17366254329681396,0.0011335888,0.01726704,0.01726704
37.375,0.425,10,4815,992.4521713256836,177133,0.0,1.1096504,0.47317051887512207,0.0010260018,0.01648353,0.01648353
41.0,0.5,11,4826,995.2790880203247,177654,0.0,1.1329112,0.6555756032466888,0.001150787,0.017237822,0.017237822
45.475,0.6,13,4839,998.1002349853516,178175,0.0,1.1153073,0.7738351821899414,0.0010963096,0.017537449,0.017537449
44.275,0.55,11,4850,1001.0270416736603,178670,0.0,1.1354374,0.5935871601104736,0.00034267618,0.010272426,0.010272426
36.2,0.35,19,4869,1003.9934275150299,179199,0.0,1.1253617,0.8037775903940201,0.0003669758,0.008402094,0.008402094
37.5,0.375,11,4880,1006.8034753799438,179698,0.0,1.1521747,0.18493449687957764,0.0011694534,0.019315785,0.019315785
37.675,0.375,9,4889,1009.5747618675232,180154,0.0,1.0927808,0.3540915846824646,0.0009890557,0.014006245,0.014006245
41.85,0.45,13,4902,1012.384158372879,180716,0.0,1.1210793,0.5270845293998718,0.0011723007,0.017933568,0.017933568
43.075,0.5,15,4917,1015.1982381343842,181226,0.0,1.0770626,0.5325244963169098,0.0013864881,0.019406188,0.019406188
37.375,0.4,13,4930,1018.1119751930237,181721,0.0,1.042486,0.68087038397789,0.00044069887,0.008767776,0.008767776
38.05,0.45,12,4942,1020.9071350097656,182238,0.0,1.0985821,0.7099338471889496,0.0013352076,0.01959313,0.01959313
42.25,0.55,9,4951,1023.7167139053345,182756,0.0,1.1307657,0.5032908916473389,0.0011741476,0.015682096,0.015682096
45.975,0.625,12,4963,1026.672208070755,183231,0.0,1.1261963,0.7577158957719803,0.00032733398,0.008930918,0.008930918
44.725,0.575,15,4978,1029.5415604114532,183789,0.0,1.0938215,0.6208022832870483,0.0013167687,0.019470777,0.019470777
36.25,0.375,15,4993,1032.3819634914398,184300,0.0,1.105256,0.7270757257938385,0.0010485052,0.016134225,0.016134225
35.4,0.35,14,5007,1035.3370265960693,184810,0.0,1.1312466,0.5201345682144165,0.0003890681,0.008395707,0.008395707
31.65,0.25,18,5025,1038.1891722679138,185317,0.0,1.0868673,0.4423539638519287,0.0012136209,0.016479636,0.016479636
39.4,0.425,7,5032,1040.991849899292,185855,0.0,1.1450428,0.2260972261428833,0.0011279683,0.013224263,0.013224263
40.55,0.45,14,5046,1043.8805620670319,186365,0.0,1.1338729,0.48084157705307007,0.0012640462,0.014602141,0.014602141
43.95,0.55,11,5057,1046.7053043842316,186868,0.0,1.1125369,0.4246490001678467,0.0010054499,0.015985642,0.015985642
39.8,0.45,13,5070,1049.540608406067,187373,0.0,1.1127524,0.32053816318511963,0.0011092891,0.014649693,0.014649693
35.875,0.325,18,5088,1052.3849017620087,187903,0.0,1.1107961,0.6158665120601654,0.0012177853,0.015159411,0.015159411
31.65,0.225,15,5103,1055.2013096809387,188413,0.0,1.1308875,0.5352957248687744,0.0011773807,0.017822614,0.017822614
34.375,0.3,11,5114,1057.9978680610657,188885,0.0,1.0881078,0.7229324579238892,0.0011930801,0.017816942,0.017816942
37.925,0.4,14,5128,1060.8152379989624,189420,0.0,1.0762453,0.7605924904346466,0.001202912,0.017546928,0.017546928
38.8,0.45,14,5142,1063.6610262393951,189942,0.0,1.1289835,0.5368653535842896,0.0014546814,0.019269418,0.019269418
36.175,0.4,14,5156,1066.486261844635,190427,0.0,1.0869374,0.8200006932020187,0.0012855865,0.019851236,0.019851236
36.65,0.375,14,5170,1069.4200994968414,190930,0.0,1.0855671,0.6041231155395508,0.0005866696,0.008444993,0.008444993
41.025,0.475,9,5179,1072.3481476306915,191458,0.0,1.1333799,0.6506764590740204,0.00033497647,0.010500457,0.010500457
44.875,0.55,10,5189,1075.1602404117584,191963,0.0,1.1318386,0.40633487701416016,0.0011853087,0.01572438,0.01572438
41.375,0.5,17,5206,1078.0137979984283,192495,0.0,1.0736412,0.7449795305728912,0.0011958026,0.01754509,0.01754509
39.3,0.45,12,5218,1081.018343448639,192961,0.0,1.0833137,0.7164069414138794,0.0003496544,0.010379498,0.010379498
42.075,0.5,6,5224,1083.848219871521,193531,0.0,1.1121612,0.48960453271865845,0.0012375818,0.016025782,0.016025782
45.05,0.55,11,5235,1086.6749029159546,193952,0.0,1.0950925,0.45618879795074463,0.0012587472,0.01954686,0.01954686
53.025,0.725,10,5245,1089.4705402851105,194518,0.0,1.0900942,0.7355045974254608,0.0010123815,0.015930064,0.015930064
53.7,0.75,11,5256,1092.2772679328918,195067,0.0,1.0549114,0.6861360967159271,0.0009470265,0.016111547,0.016111547
43.975,0.525,13,5269,1095.081190109253,195577,0.0,1.0847095,0.7691236585378647,0.0009903702,0.013572374,0.013572374
46.025,0.6,11,5280,1097.9181320667267,196076,0.0,1.0496385,0.5964760482311249,0.0013359308,0.01891313,0.01891313
47.525,0.625,7,5287,1100.8391678333282,196588,0.0,1.135567,0.437913179397583,0.00036537854,0.006282772,0.006282772
41.925,0.5,15,5302,1103.7819242477417,197028,0.0,1.0693506,0.7543504238128662,0.00033025595,0.010904761,0.010904761
48.0,0.625,11,5313,1106.5619504451752,197617,0.0,1.1117655,0.6796335279941559,0.0010504222,0.013486141,0.013486141
40.3,0.475,11,5324,1109.45241189003,198133,0.0,1.0685768,0.24957674741744995,0.00035771262,0.00825344,0.00825344
42.6,0.525,13,5337,1112.2993218898773,198619,0.0,1.0631297,0.7426473498344421,0.0009551479,0.012431456,0.012431456
39.45,0.475,14,5351,1115.2496347427368,199153,0.0,1.0669827,0.6591218411922455,0.000412127,0.006840041,0.006840041
41.575,0.5,11,5362,1118.0389959812164,199671,0.0,1.0548233,0.5532074272632599,0.0012786165,0.020655507,0.020655507
45.125,0.575,8,5370,1120.8395578861237,200098,0.0,1.0958848,0.6156341433525085,0.0013205411,0.022077598,0.022077598
50.45,0.7,7,5377,1123.6398673057556,200637,0.0,1.1098968,0.5155932903289795,0.0011888028,0.016682722,0.016682722
